amount,log_amount,amount_zscore,amount_vs_user_avg,amount_vs_user_std,is_high_amount,is_very_high_amount,user_tx_count,user_tx_last_hour,user_tx_last_day,velocity_ratio,hour,day_of_week,is_weekend,is_night,is_business_hours,merchant_risk_score,is_high_risk_location,is_high_risk_category,is_new_merchant,amount_x_merchant_risk,amount_x_night,is_fraud,user_id,merchant,category,location
843.92,6.7392,1.4848,-2.2499,1.1622,0,0,77,1,4,0.5022,12,2,0,0,1,0.01,0,1,0,0.0148,0.0,1,USR-0015,Amazon,crypto,"San Francisco, US"
261.67,5.5709,0.0292,0.8391,-2.0984,0,0,124,15,8,0.6671,13,1,0,0,1,0.99,1,0,1,0.0289,0.0,1,USR-0090,Wire Transfer Co,clothing,anonymous
1469.94,7.2937,3.0498,0.3005,0.1153,1,0,165,15,19,1.0736,17,6,1,0,0,0.5967,0,0,0,1.8198,0.0,0,USR-0042,Unknown Vendor,healthcare,"San Francisco, US"
437.8,6.084,0.4695,1.3049,0.5084,0,0,25,15,18,0.886,15,0,0,0,1,0.3882,1,0,0,0.1823,0.0,0,USR-0124,Shell Gas,retail,Unknown Location
697.41,6.5488,1.1185,-0.0189,-4.1599,0,0,320,13,10,1.6336,6,5,1,0,0,0.3972,0,0,1,0.4443,0.0,0,USR-0179,Target,food,"New York, US"
972.77,6.8812,1.8069,0.4912,-0.6502,0,0,91,8,12,1.6868,10,3,0,0,1,0.01,0,1,0,0.0181,0.0,1,USR-0063,Starbucks,gambling,"Seattle, US"
1901.37,7.5509,4.1284,-0.9121,0.6894,1,0,84,4,7,0.8243,7,5,1,0,0,0.2615,0,1,1,1.0796,0.0,0,USR-0096,Walmart,travel,"Seattle, US"
281.52,5.6437,0.0788,0.994,0.176,0,0,72,10,16,0.9153,4,4,0,1,0,0.01,0,1,1,0.0008,0.0788,0,USR-0052,Walmart,electronics,"San Francisco, US"
403.49,6.0026,0.3837,2.8555,-4.6015,0,0,156,9,12,0.9208,17,6,1,0,0,0.0633,0,1,1,0.0243,0.0,0,USR-0096,Target,travel,"New York, US"
486.44,6.1892,0.5911,-0.0346,-0.9443,0,0,54,9,11,0.8673,3,1,0,1,0,0.7603,0,0,0,0.4494,0.5911,0,USR-0132,Casino Royal,utilities,"New York, US"
1399.28,7.2444,2.8732,-2.0698,0.916,1,0,111,4,5,2.6075,15,5,1,0,0,0.6615,1,0,1,1.9006,0.0,1,USR-0151,Wire Transfer Co,retail,offshore
210.5,5.3542,-0.0988,0.031,-3.1804,0,0,111,0,11,0.8176,0,0,0,1,0,0.2613,0,0,0,-0.0258,-0.0988,0,USR-0143,Starbucks,healthcare,"Austin, US"
715.62,6.5745,1.164,0.9066,-1.3444,0,0,148,15,23,3.1729,9,0,0,0,1,0.01,0,1,1,0.0116,0.0,0,USR-0171,Walmart,electronics,"Austin, US"
1556.52,7.3509,3.2663,3.3197,5.5016,1,0,49,10,15,1.0802,8,1,0,0,0,0.3562,1,1,0,1.1635,0.0,0,USR-0029,Amazon,crypto,anonymous
587.12,6.3769,0.8428,2.3481,2.7603,0,0,142,2,10,1.5739,1,0,0,1,0,0.3694,1,0,0,0.3113,0.8428,0,USR-0036,Target,utilities,offshore
523.86,6.2631,0.6846,-0.5208,1.9472,0,0,76,1,11,0.8892,2,1,0,1,0,0.4893,0,1,0,0.335,0.6846,1,USR-0013,McDonald's,travel,"New York, US"
1560.31,7.3533,3.2758,4.1012,1.5043,1,0,56,15,5,1.9768,7,5,1,0,0,0.6602,1,1,0,2.1627,0.0,0,USR-0160,CryptoBridge,gambling,offshore
298.52,5.7022,0.1213,-2.7041,2.0125,0,0,207,15,14,1.0111,6,0,0,0,0,0.01,1,0,0,0.0012,0.0,0,USR-0071,Shell Gas,retail,offshore
144.23,4.9783,-0.2644,-1.2742,3.0759,0,0,120,13,7,1.7034,5,1,0,1,0,0.3275,1,1,1,-0.0866,-0.2644,0,USR-0187,Shell Gas,crypto,anonymous
577.16,6.3599,0.8179,2.3047,-0.2895,0,0,187,2,11,1.0652,1,2,0,1,0,0.2692,1,1,1,0.2202,0.8179,0,USR-0086,Target,travel,anonymous
154.99,5.0498,-0.2375,-0.878,-3.0392,0,0,166,15,22,0.6666,8,1,0,0,0,0.01,0,0,1,-0.0024,-0.0,0,USR-0028,Starbucks,food,"New York, US"
2086.79,7.6439,4.592,-3.3033,-3.0217,1,0,115,4,12,1.5374,14,4,0,0,1,0.5137,0,0,1,2.3589,0.0,1,USR-0066,Shell Gas,healthcare,"San Francisco, US"
171.77,5.152,-0.1956,1.5964,-0.6135,0,0,121,14,8,1.3849,19,2,0,0,0,0.9807,1,0,1,-0.1918,-0.0,1,USR-0170,Wire Transfer Co,retail,offshore
302.98,5.717,0.1325,0.5269,-0.3206,0,0,55,4,15,0.8888,1,0,0,1,0,0.3033,0,1,0,0.0402,0.1325,1,USR-0045,Walmart,travel,"Seattle, US"
175.99,5.1761,-0.185,3.8992,3.6318,0,0,34,4,10,1.3219,17,2,0,0,1,0.3292,1,0,0,-0.0609,-0.0,0,USR-0062,Walmart,healthcare,anonymous
1545.6,7.3438,3.239,2.0956,3.2223,1,0,170,3,3,1.0756,7,3,0,0,0,0.3338,1,1,0,1.0812,0.0,0,USR-0185,Starbucks,electronics,anonymous
1661.63,7.4162,3.5291,2.3039,3.3586,1,0,120,1,10,1.4667,14,4,0,0,1,0.2501,1,1,1,0.8826,0.0,0,USR-0134,Shell Gas,gambling,offshore
657.53,6.49,1.0188,-0.6785,-2.2118,0,0,106,10,3,0.783,3,3,0,1,0,0.1553,0,1,1,0.1582,1.0188,0,USR-0028,Shell Gas,electronics,"New York, US"
123.09,4.821,-0.3173,2.1192,1.8185,0,0,60,1,4,1.13,21,2,0,0,0,0.145,0,0,0,-0.046,-0.0,0,USR-0028,Uber,healthcare,"Austin, US"
681.2,6.5253,1.078,0.3716,2.9245,0,0,29,9,8,0.8734,5,1,0,1,0,0.01,0,0,0,0.0108,1.078,0,USR-0108,Amazon,clothing,"Chicago, US"
589.99,6.3818,0.85,1.2826,2.5043,0,0,31,3,14,0.7295,3,0,0,1,0,0.99,0,0,1,0.8415,0.85,1,USR-0044,Wire Transfer Co,food,"Chicago, US"
1575.43,7.3629,3.3136,4.68,-1.7054,1,0,28,8,7,1.6519,8,6,1,0,0,0.0946,0,1,1,0.3135,0.0,0,USR-0084,Walmart,electronics,"Chicago, US"
1028.3,6.9366,1.9458,-0.3035,-1.3394,1,0,29,14,20,0.8837,4,1,0,1,0,0.01,0,1,1,0.0195,1.9458,0,USR-0030,Netflix,crypto,"San Francisco, US"
820.29,6.7109,1.4257,3.5377,-1.2026,0,0,30,12,6,1.9327,5,1,0,1,0,0.1372,1,0,0,0.1956,1.4257,0,USR-0190,Walmart,utilities,anonymous
530.92,6.2765,0.7023,0.2707,1.4969,0,0,56,7,16,1.6111,0,6,1,1,0,0.5356,0,1,1,0.3762,0.7023,0,USR-0075,Netflix,crypto,"San Francisco, US"
956.11,6.8639,1.7653,4.1581,-2.445,0,0,140,5,25,1.493,1,1,0,1,0,0.0104,1,1,1,0.0184,1.7653,0,USR-0128,Target,travel,anonymous
1866.07,7.5321,4.0402,2.3518,0.5901,1,0,160,12,8,0.6398,2,2,0,1,0,0.7257,1,1,0,2.932,4.0402,0,USR-0092,CryptoBridge,crypto,offshore
957.16,6.865,1.7679,2.798,3.3638,0,0,163,3,11,0.5536,16,0,0,0,1,0.2674,1,0,0,0.4727,0.0,0,USR-0190,Netflix,retail,anonymous
228.5,5.4359,-0.0538,0.3794,2.6468,0,0,93,8,6,1.4649,1,5,1,1,0,0.239,0,1,1,-0.0129,-0.0538,0,USR-0129,Shell Gas,gambling,"San Francisco, US"
828.13,6.7204,1.4453,-0.4011,2.23,0,0,95,11,6,2.4631,2,4,0,1,0,0.3212,0,1,1,0.4642,1.4453,0,USR-0121,Amazon,crypto,"San Francisco, US"
821.88,6.7128,1.4297,-0.9158,1.1617,0,0,192,15,3,1.8378,2,1,0,1,0,0.0175,1,0,0,0.025,1.4297,0,USR-0027,Target,healthcare,Unknown Location
271.04,5.6059,0.0526,1.0492,-0.7872,0,0,55,3,4,1.3945,3,2,0,1,0,0.5039,0,1,1,0.0265,0.0526,0,USR-0190,Target,travel,"Austin, US"
1720.64,7.451,3.6766,7.2733,-0.8977,1,0,66,15,12,0.8628,0,0,0,1,0,0.0773,1,1,0,0.2842,3.6766,0,USR-0121,Amazon,travel,anonymous
2189.35,7.6918,4.8484,-5.496,0.449,1,0,148,12,7,0.5029,3,0,0,1,0,0.4408,0,0,1,2.1372,4.8484,1,USR-0116,Netflix,retail,"New York, US"
233.34,5.4568,-0.0416,1.5306,4.5111,0,0,21,5,5,1.955,4,0,0,1,0,0.6227,1,1,0,-0.0259,-0.0416,0,USR-0003,Unknown Vendor,electronics,offshore
153.23,5.0384,-0.2419,1.1104,0.4443,0,0,79,6,8,1.2368,1,4,0,1,0,0.01,0,0,0,-0.0024,-0.2419,0,USR-0103,Amazon,utilities,"Seattle, US"
1258.63,7.1386,2.5216,0.7883,0.8275,1,0,49,9,3,1.9194,19,6,1,0,0,0.1036,0,1,1,0.2612,0.0,0,USR-0198,Netflix,travel,"Austin, US"
540.29,6.294,0.7257,2.7962,-5.9527,0,0,108,2,10,1.6804,2,5,1,1,0,0.1052,0,0,1,0.0763,0.7257,0,USR-0200,Amazon,clothing,"New York, US"
206.26,5.334,-0.1094,0.9374,0.8195,0,0,32,14,17,0.754,15,3,0,0,1,0.2248,1,1,0,-0.0246,-0.0,1,USR-0155,Amazon,electronics,offshore
794.45,6.6789,1.3611,-1.8763,-0.5055,0,0,28,6,3,2.1243,14,3,0,0,1,0.7624,1,0,0,1.0377,0.0,1,USR-0137,CryptoBridge,retail,anonymous
566.35,6.341,0.7909,-0.8113,1.1208,0,0,143,9,11,0.9909,6,0,0,0,0,0.2611,1,0,0,0.2065,0.0,0,USR-0062,Netflix,utilities,offshore
978.48,6.887,1.8212,0.9263,-5.9999,0,0,144,7,5,1.8684,2,2,0,1,0,0.2786,0,0,1,0.5074,1.8212,0,USR-0165,Starbucks,food,"Seattle, US"
703.99,6.5582,1.135,2.161,5.4101,0,0,32,0,4,1.4599,3,2,0,1,0,0.4296,1,1,0,0.4876,1.135,0,USR-0051,McDonald's,electronics,Unknown Location
812.87,6.7018,1.4072,2.4636,0.6442,0,0,97,15,16,1.9046,1,1,0,1,0,0.6309,0,1,0,0.8878,1.4072,0,USR-0172,CryptoBridge,electronics,"Seattle, US"
1116.22,7.0186,2.1656,1.5189,-1.6457,1,0,137,3,6,1.3443,6,0,0,0,0,0.2285,0,0,0,0.4948,0.0,0,USR-0152,Amazon,healthcare,"New York, US"
279.39,5.6362,0.0735,2.5512,-1.2338,0,0,38,2,15,0.5577,10,4,0,0,1,0.2465,0,1,1,0.0181,0.0,0,USR-0059,McDonald's,gambling,"San Francisco, US"
270.47,5.6039,0.0512,-2.3554,2.9621,0,0,76,15,7,0.5511,6,1,0,0,0,0.01,0,0,1,0.0005,0.0,0,USR-0118,Uber,clothing,"New York, US"
589.0,6.3801,0.8475,2.736,0.0497,0,0,23,14,10,0.6303,22,3,0,0,0,0.4217,1,0,0,0.3574,0.0,0,USR-0160,McDonald's,healthcare,anonymous
1546.63,7.3445,3.2416,2.5547,2.7096,1,0,217,2,15,1.2684,4,4,0,1,0,0.2862,1,0,1,0.9277,3.2416,0,USR-0096,Amazon,retail,Unknown Location
585.62,6.3744,0.839,3.2745,-1.6044,0,0,78,15,16,0.7114,8,2,0,0,0,0.414,1,0,0,0.3473,0.0,0,USR-0180,Amazon,retail,anonymous
1075.69,6.9816,2.0642,0.4853,-1.8888,1,0,245,10,9,1.4528,15,2,0,0,1,0.5831,0,1,1,1.2036,0.0,0,USR-0113,Wire Transfer Co,electronics,"San Francisco, US"
253.4,5.5389,0.0085,3.8935,-2.6758,0,0,22,7,11,2.6458,16,6,1,0,0,0.1959,1,1,0,0.0017,0.0,0,USR-0062,Netflix,electronics,offshore
374.74,5.9289,0.3118,2.7377,-2.2317,0,0,61,2,11,1.6171,6,0,0,0,0,0.01,0,0,0,0.0031,0.0,0,USR-0186,Walmart,retail,"Chicago, US"
1049.59,6.9571,1.999,3.2482,-2.7255,1,0,27,8,7,0.6491,10,4,0,0,1,0.3685,0,1,0,0.7366,0.0,0,USR-0052,Starbucks,travel,"San Francisco, US"
624.8,6.439,0.937,1.0934,-0.3066,0,0,38,13,19,1.4208,2,0,0,1,0,0.6845,1,1,0,0.6414,0.937,0,USR-0012,CryptoBridge,travel,offshore
460.88,6.1353,0.5272,-1.7659,-3.3833,0,0,48,4,17,1.4768,5,4,0,1,0,0.475,0,0,0,0.2504,0.5272,0,USR-0039,Target,healthcare,"Seattle, US"
295.66,5.6926,0.1142,-4.4841,0.6048,0,0,190,3,8,1.1839,1,1,0,1,0,0.8567,1,1,0,0.0978,0.1142,1,USR-0130,Casino Royal,electronics,anonymous
1942.08,7.572,4.2302,1.3523,-1.1121,1,0,139,7,13,1.7962,5,0,0,1,0,0.2927,0,1,1,1.2382,4.2302,0,USR-0131,McDonald's,travel,"New York, US"
2156.54,7.6767,4.7664,4.0368,4.3972,1,0,113,12,14,1.1226,10,4,0,0,1,0.6626,1,1,0,3.1582,0.0,0,USR-0113,Casino Royal,electronics,anonymous
302.27,5.7146,0.1307,3.9993,-5.5964,0,0,50,0,6,0.927,4,3,0,1,0,0.01,0,0,1,0.0013,0.1307,0,USR-0101,Amazon,food,"San Francisco, US"
867.83,6.7671,1.5446,2.6142,-3.2545,0,0,27,2,6,1.7773,0,2,0,1,0,0.2067,0,0,1,0.3193,1.5446,0,USR-0113,Walmart,food,"Chicago, US"
796.14,6.681,1.3654,0.3134,0.9785,0,0,214,8,9,1.5826,14,6,1,0,0,0.568,0,1,1,0.7755,0.0,0,USR-0184,CryptoBridge,crypto,"Austin, US"
2533.68,7.8378,5.7092,1.6199,8.5998,1,0,177,15,12,1.4757,10,2,0,0,1,0.01,1,0,0,0.0571,0.0,0,USR-0081,Amazon,utilities,offshore
156.91,5.062,-0.2327,-4.4294,-0.8119,0,0,29,15,13,1.408,7,1,0,0,0,0.2398,0,0,1,-0.0558,-0.0,1,USR-0187,Walmart,retail,"Chicago, US"
955.34,6.8631,1.7634,-2.7028,0.9617,0,0,36,1,4,1.7603,10,2,0,0,1,0.1763,0,1,0,0.3109,0.0,1,USR-0113,Netflix,gambling,"Seattle, US"
520.72,6.2571,0.6768,-1.8225,-2.1635,0,0,54,13,9,2.8769,7,2,0,0,0,0.1036,0,1,1,0.0701,0.0,0,USR-0002,Netflix,gambling,"Austin, US"
2001.09,7.6019,4.3777,2.6377,0.1875,1,0,45,7,5,0.8778,4,6,1,1,0,0.5487,0,1,1,2.402,4.3777,0,USR-0130,Walmart,travel,"Chicago, US"
707.22,6.5628,1.1431,-2.0935,2.3194,0,0,163,12,8,0.7806,3,2,0,1,0,0.2541,1,0,1,0.2905,1.1431,0,USR-0054,Uber,food,Unknown Location
520.83,6.2573,0.6771,3.2879,3.1291,0,0,28,2,8,0.7124,10,0,0,0,1,0.1439,1,0,0,0.0974,0.0,0,USR-0087,Shell Gas,healthcare,Unknown Location
326.86,5.7926,0.1922,-0.9024,3.0332,0,0,36,3,21,0.9052,2,0,0,1,0,0.99,0,1,1,0.1903,0.1922,1,USR-0129,Casino Royal,crypto,"New York, US"
762.78,6.6383,1.282,4.0156,1.3817,0,0,162,7,3,0.6392,11,1,0,0,1,0.3416,1,0,0,0.4379,0.0,0,USR-0147,Walmart,clothing,anonymous
489.25,6.1949,0.5981,3.0918,0.446,0,0,77,6,14,1.9526,17,6,1,0,0,0.01,0,1,0,0.006,0.0,0,USR-0126,Walmart,crypto,"Seattle, US"
453.62,6.1195,0.509,-5.5107,2.1316,0,0,49,15,9,1.3242,12,4,0,0,1,0.01,0,1,0,0.0051,0.0,1,USR-0130,Walmart,gambling,"New York, US"
644.3,6.4697,0.9857,2.2134,0.6619,0,0,152,0,3,1.2893,17,1,0,0,1,0.0253,1,0,0,0.0249,0.0,0,USR-0053,Shell Gas,food,Unknown Location
141.95,4.9625,-0.2701,2.0921,0.2992,0,0,121,8,13,1.1848,3,1,0,1,0,0.296,0,1,1,-0.0799,-0.2701,0,USR-0172,Shell Gas,travel,"Austin, US"
1363.94,7.2189,2.7848,2.3006,2.3481,1,0,100,7,25,1.0053,6,1,0,0,0,0.0652,1,1,1,0.1816,0.0,0,USR-0160,Target,crypto,Unknown Location
1161.98,7.0587,2.28,-1.245,-2.5289,1,0,99,15,12,1.5081,12,0,0,0,1,0.2595,0,0,1,0.5917,0.0,0,USR-0198,Netflix,clothing,"San Francisco, US"
458.76,6.1307,0.5219,2.2284,2.3823,0,0,110,4,7,2.5194,10,1,0,0,1,0.5539,1,0,0,0.2891,0.0,0,USR-0160,Unknown Vendor,retail,anonymous
1562.17,7.3545,3.2804,3.1482,1.4883,1,0,31,6,10,1.204,9,0,0,0,1,0.4789,0,1,1,1.571,0.0,0,USR-0068,Shell Gas,crypto,"Seattle, US"
1413.19,7.2543,2.908,3.7043,-3.6008,1,0,53,15,11,0.5038,11,0,0,0,1,0.2729,0,0,0,0.7936,0.0,0,USR-0183,McDonald's,healthcare,"Seattle, US"
1237.7,7.1218,2.4692,-1.8081,1.1639,1,0,114,2,10,1.3458,12,1,0,0,1,0.9859,0,0,1,2.4344,0.0,1,USR-0184,Unknown Vendor,food,"San Francisco, US"
1607.97,7.3833,3.3949,1.3938,-0.8432,1,0,104,15,14,1.7955,23,0,0,1,0,0.99,0,0,1,3.361,3.3949,1,USR-0123,PawnShop Plus,clothing,"San Francisco, US"
270.43,5.6037,0.0511,-2.5641,1.5095,0,0,28,15,7,0.5908,15,6,1,0,0,0.01,0,0,0,0.0005,0.0,0,USR-0145,Walmart,food,"Austin, US"
662.46,6.4975,1.0312,0.3357,2.209,0,0,54,5,9,1.4119,0,0,0,1,0,0.3185,0,0,0,0.3284,1.0312,0,USR-0038,Target,retail,"San Francisco, US"
1393.17,7.2401,2.8579,-1.756,1.9872,1,0,23,13,15,1.1165,12,2,0,0,1,0.2777,1,0,0,0.7936,0.0,1,USR-0024,Shell Gas,clothing,Unknown Location
396.58,5.9854,0.3664,-1.7725,0.7048,0,0,59,6,17,0.5613,0,3,0,1,0,0.1568,0,0,1,0.0575,0.3664,0,USR-0069,Target,food,"New York, US"
1011.46,6.9201,1.9036,4.2079,1.7796,1,0,45,15,10,1.1931,1,2,0,1,0,0.6638,1,0,0,1.2636,1.9036,0,USR-0116,Casino Royal,utilities,anonymous
477.49,6.1706,0.5687,1.876,4.5706,0,0,104,9,3,1.0027,1,4,0,1,0,0.3327,1,0,0,0.1892,0.5687,0,USR-0098,Shell Gas,healthcare,offshore
918.62,6.824,1.6716,-1.98,0.0206,0,0,132,15,6,1.461,19,5,1,0,0,0.2147,0,1,1,0.3589,0.0,0,USR-0198,Shell Gas,electronics,"Chicago, US"
2469.54,7.8122,5.5488,2.7567,1.1127,1,0,106,2,7,0.816,6,3,0,0,0,0.6389,0,1,1,3.5451,0.0,0,USR-0139,Wire Transfer Co,electronics,"Seattle, US"
581.51,6.3673,0.8288,3.6326,-5.2816,0,0,60,4,5,1.0303,5,3,0,1,0,0.01,0,0,1,0.0083,0.8288,0,USR-0144,Starbucks,healthcare,"Chicago, US"
756.77,6.6304,1.2669,-6.1441,3.0107,0,0,126,1,20,1.505,9,4,0,0,1,0.2687,1,1,0,0.3404,0.0,1,USR-0097,Walmart,electronics,anonymous
918.13,6.8234,1.6703,4.2896,0.0393,0,0,156,0,7,0.952,12,1,0,0,1,0.01,1,0,1,0.0167,0.0,0,USR-0124,McDonald's,retail,offshore
1259.03,7.1389,2.5226,2.486,-1.2644,1,0,24,10,23,1.4541,17,1,0,0,1,0.01,0,1,1,0.0252,0.0,0,USR-0187,Starbucks,gambling,"Seattle, US"
723.66,6.5857,1.1841,-1.4175,2.2502,0,0,37,6,10,0.7747,7,2,0,0,0,0.5511,0,1,1,0.6526,0.0,0,USR-0070,Unknown Vendor,travel,"Chicago, US"
286.17,5.6601,0.0904,-1.9055,-1.0514,0,0,39,4,3,1.7083,16,0,0,0,1,0.1785,1,0,0,0.0161,0.0,0,USR-0093,Uber,utilities,anonymous
2447.07,7.8031,5.4927,2.5879,-1.7411,1,0,116,6,5,0.536,4,5,1,1,0,0.303,0,0,0,1.6643,5.4927,0,USR-0003,McDonald's,utilities,"New York, US"
1845.02,7.5208,3.9876,-0.8604,0.0911,1,0,280,15,6,1.5933,17,2,0,0,1,0.01,1,0,1,0.0399,0.0,0,USR-0148,Shell Gas,retail,anonymous
190.32,5.2539,-0.1492,0.0066,0.9544,0,0,93,5,7,0.6243,11,2,0,0,1,0.4595,1,0,0,-0.0686,-0.0,0,USR-0187,Shell Gas,retail,offshore
1180.32,7.0744,2.3258,1.7459,1.0112,1,0,303,7,11,1.2666,6,2,0,0,0,0.399,1,0,0,0.928,0.0,0,USR-0164,Netflix,food,anonymous
311.16,5.7435,0.1529,1.3215,-5.3954,0,0,114,5,4,1.1918,5,3,0,1,0,0.4265,0,0,1,0.0652,0.1529,0,USR-0147,McDonald's,healthcare,"Chicago, US"
690.42,6.5387,1.101,-2.1536,5.0937,0,0,38,15,6,0.6341,1,6,1,1,0,0.01,1,0,0,0.011,1.101,0,USR-0090,Uber,food,Unknown Location
106.96,4.6818,-0.3576,3.921,0.8776,0,0,138,15,3,1.5764,3,0,0,1,0,0.6631,1,1,0,-0.2371,-0.3576,0,USR-0195,Unknown Vendor,travel,anonymous
638.62,6.4609,0.9716,0.0316,2.3577,0,0,23,7,9,1.0149,2,0,0,1,0,0.1028,0,1,1,0.0999,0.9716,0,USR-0147,Starbucks,electronics,"San Francisco, US"
582.71,6.3694,0.8318,1.7612,-1.4951,0,0,106,1,5,0.8628,12,3,0,0,1,0.2673,0,1,1,0.2223,0.0,0,USR-0148,Uber,electronics,"San Francisco, US"
1485.74,7.3043,3.0894,3.1623,1.9838,1,0,37,13,16,1.6071,7,0,0,0,0,0.4588,1,0,0,1.4174,0.0,0,USR-0096,Target,clothing,offshore
793.97,6.6783,1.3599,2.4886,-0.3601,0,0,135,2,11,1.5834,5,0,0,1,0,0.3186,0,0,0,0.4333,1.3599,0,USR-0199,Netflix,clothing,"Austin, US"
743.18,6.6123,1.2329,2.7119,0.375,0,0,128,4,6,2.0066,11,0,0,0,1,0.3187,1,0,0,0.3929,0.0,0,USR-0052,Amazon,retail,anonymous
121.06,4.8045,-0.3223,-0.7562,1.9553,0,0,72,8,12,0.9135,8,0,0,0,0,0.8982,0,1,0,-0.2895,-0.0,0,USR-0161,CryptoBridge,gambling,"Austin, US"
205.24,5.329,-0.1119,1.2234,-0.7888,0,0,57,5,5,1.8208,13,4,0,0,1,0.4961,0,1,1,-0.0555,-0.0,0,USR-0168,Starbucks,gambling,"Seattle, US"
224.35,5.4177,-0.0641,-0.0829,0.2504,0,0,67,0,17,0.7415,9,4,0,0,1,0.5835,1,1,1,-0.0374,-0.0,0,USR-0128,CryptoBridge,electronics,Unknown Location
641.5,6.4654,0.9788,0.8619,2.5783,0,0,68,4,10,1.2959,0,0,0,1,0,0.4768,0,0,0,0.4667,0.9788,0,USR-0039,Amazon,clothing,"San Francisco, US"
374.19,5.9274,0.3105,-0.809,-0.9422,0,0,58,8,6,1.3798,14,3,0,0,1,0.0353,0,0,0,0.011,0.0,0,USR-0082,McDonald's,utilities,"Chicago, US"
581.25,6.3669,0.8281,1.1793,-1.4514,0,0,73,0,3,0.8782,0,5,1,1,0,0.5176,0,1,1,0.4286,0.8281,0,USR-0104,Walmart,gambling,"Seattle, US"
1414.79,7.2554,2.912,1.5778,4.8465,1,0,234,15,18,1.3766,9,4,0,0,1,0.01,1,0,1,0.0291,0.0,0,USR-0129,Amazon,clothing,anonymous
1198.53,7.0897,2.3713,1.9714,1.0716,1,0,42,15,24,0.91,10,2,0,0,1,0.5213,1,1,0,1.2362,0.0,0,USR-0011,Shell Gas,gambling,anonymous
1317.64,7.1844,2.6691,0.1571,4.1062,1,0,73,10,12,1.7292,4,0,0,1,0,0.0394,0,0,0,0.1052,2.6691,0,USR-0185,Uber,food,"New York, US"
2046.88,7.6246,4.4922,-0.0256,4.3908,1,0,216,12,8,1.1406,17,3,0,0,1,0.3503,1,1,0,1.5736,0.0,0,USR-0178,Target,electronics,Unknown Location
1801.38,7.4969,3.8785,3.3746,0.8002,1,0,66,14,7,1.2757,0,6,1,1,0,0.7489,1,1,0,2.9046,3.8785,0,USR-0151,Unknown Vendor,travel,offshore
2973.62,7.9979,6.809,2.6159,1.1739,1,0,162,0,3,0.5219,6,3,0,0,0,0.5788,0,1,1,3.941,0.0,0,USR-0159,Casino Royal,crypto,"Chicago, US"
231.01,5.4468,-0.0475,-0.1691,1.5793,0,0,38,8,8,0.802,12,4,0,0,1,0.2656,0,1,1,-0.0126,-0.0,1,USR-0042,Walmart,gambling,"Austin, US"
662.99,6.4983,1.0325,-0.4156,4.6856,0,0,211,15,5,1.1693,10,3,0,0,1,0.01,1,0,0,0.0103,0.0,0,USR-0099,Starbucks,healthcare,offshore
1044.39,6.9521,1.986,1.1476,-0.4092,1,0,22,6,16,0.8662,4,3,0,1,0,0.3029,0,0,0,0.6016,1.986,0,USR-0007,Target,utilities,"Chicago, US"
1666.75,7.4192,3.5419,-1.5623,-5.3057,1,0,216,15,3,1.1938,5,4,0,1,0,0.5193,0,0,1,1.8393,3.5419,0,USR-0144,Uber,utilities,"Seattle, US"
674.49,6.5154,1.0612,2.7787,-2.893,0,0,27,3,24,1.4755,1,1,0,1,0,0.01,1,0,1,0.0106,1.0612,0,USR-0090,McDonald's,healthcare,Unknown Location
380.46,5.944,0.3261,1.6236,-1.325,0,0,49,10,19,0.5188,12,2,0,0,1,0.5638,0,0,0,0.1839,0.0,0,USR-0112,Unknown Vendor,healthcare,"Chicago, US"
1146.18,7.0451,2.2404,0.0332,0.8838,1,0,68,2,4,0.6601,5,4,0,1,0,0.5393,0,1,1,1.2082,2.2404,0,USR-0060,McDonald's,travel,"Chicago, US"
144.14,4.9777,-0.2647,0.6304,1.3183,0,0,57,4,21,1.7759,2,0,0,1,0,0.4873,1,0,1,-0.129,-0.2647,0,USR-0113,Amazon,retail,anonymous
897.52,6.8007,1.6188,3.0704,-1.3241,0,0,25,15,9,1.6122,0,2,0,1,0,0.3597,0,1,0,0.5823,1.6188,0,USR-0002,Target,gambling,"Chicago, US"
1344.42,7.2045,2.736,3.5994,6.9251,1,0,221,2,5,1.3297,2,1,0,1,0,0.2357,1,0,0,0.6449,2.736,0,USR-0129,Walmart,utilities,anonymous
1672.09,7.4224,3.5552,3.1374,-0.8148,1,0,55,5,3,1.9645,6,6,1,0,0,0.2109,0,1,0,0.7498,0.0,0,USR-0048,Target,travel,"Chicago, US"
1102.47,7.0062,2.1312,0.4692,6.1444,1,0,127,11,3,1.828,3,1,0,1,0,0.0542,1,0,0,0.1155,2.1312,0,USR-0140,Target,clothing,anonymous
459.08,6.1314,0.5227,-1.7345,1.9359,0,0,67,11,18,1.6915,19,5,1,0,0,0.3846,0,1,1,0.201,0.0,0,USR-0197,Netflix,gambling,"San Francisco, US"
1228.59,7.1144,2.4465,-0.163,0.8515,1,0,112,15,8,1.8426,3,1,0,1,0,0.378,0,1,1,0.9248,2.4465,0,USR-0037,Target,crypto,"Seattle, US"
905.19,6.8092,1.638,-0.3415,2.715,0,0,65,13,11,1.3537,4,1,0,1,0,0.01,1,0,0,0.0164,1.638,0,USR-0160,Target,healthcare,Unknown Location
1034.45,6.9426,1.9611,0.6902,4.898,1,0,154,15,3,1.0528,0,0,0,1,0,0.01,1,0,1,0.0196,1.9611,0,USR-0009,Shell Gas,retail,offshore
